feature,importance
categorical__sprint_id_S1812,0.0
categorical__sprint_id_S1813,0.0
categorical__sprint_id_S1814,0.0
categorical__sprint_id_S1817,0.0
categorical__sprint_id_S1821,0.0
categorical__sprint_id_S1823,0.0
categorical__sprint_id_S1830,0.0
categorical__sprint_id_S1832,0.0
categorical__sprint_id_S1841,0.0
categorical__sprint_id_S1889,0.0
categorical__sprint_id_S1845,0.0
categorical__sprint_id_S1854,0.0
categorical__sprint_id_S1860,0.0
categorical__sprint_id_S187,0.0
categorical__sprint_id_S188,0.0
categorical__sprint_id_S1881,0.0
categorical__sprint_id_S1883,0.0
categorical__sprint_id_S1887,0.0
categorical__sprint_id_S175,0.0
categorical__sprint_id_S1749,0.0
categorical__sprint_id_S1748,0.0
categorical__sprint_id_S1623,0.0
categorical__sprint_id_S1601,0.0
categorical__sprint_id_S1602,0.0
categorical__sprint_id_S1603,0.0
categorical__sprint_id_S1604,0.0
categorical__sprint_id_S1605,0.0
categorical__sprint_id_S1606,0.0
categorical__sprint_id_S1607,0.0
categorical__sprint_id_S1608,0.0
categorical__sprint_id_S1609,0.0
categorical__sprint_id_S1610,0.0
categorical__sprint_id_S1612,0.0
categorical__sprint_id_S1613,0.0
categorical__sprint_id_S1615,0.0
categorical__sprint_id_S1616,0.0
categorical__sprint_id_S1617,0.0
categorical__sprint_id_S1618,0.0
categorical__sprint_id_S162,0.0
categorical__sprint_id_S1620,0.0
categorical__sprint_id_S1621,0.0
categorical__sprint_id_S1600,0.0
categorical__sprint_id_S160,0.0
categorical__sprint_id_S1599,0.0
categorical__sprint_id_S1582,0.0
categorical__sprint_id_S1575,0.0
categorical__sprint_id_S1576,0.0
categorical__sprint_id_S1577,0.0
categorical__sprint_id_S1578,0.0
categorical__sprint_id_S1579,0.0
categorical__sprint_id_S158,0.0
categorical__sprint_id_S1580,0.0
categorical__sprint_id_S1581,0.0
categorical__sprint_id_S1583,0.0
categorical__sprint_id_S1598,0.0
categorical__sprint_id_S1584,0.0
categorical__sprint_id_S1585,0.0
categorical__sprint_id_S1587,0.0
categorical__sprint_id_S1589,0.0
categorical__sprint_id_S159,0.0
categorical__sprint_id_S1591,0.0
categorical__sprint_id_S1594,0.0
categorical__sprint_id_S1595,0.0
categorical__sprint_id_S1622,0.0
categorical__sprint_id_S1625,0.0
categorical__sprint_id_S1746,0.0
categorical__sprint_id_S1626,0.0
categorical__sprint_id_S1703,0.0
categorical__sprint_id_S1705,0.0
categorical__sprint_id_S1706,0.0
categorical__sprint_id_S171,0.0
categorical__sprint_id_S1713,0.0
categorical__sprint_id_S1717,0.0
categorical__sprint_id_S172,0.0
categorical__sprint_id_S1720,0.0
categorical__sprint_id_S1721,0.0
categorical__sprint_id_S1723,0.0
categorical__sprint_id_S1728,0.0
categorical__sprint_id_S1729,0.0
categorical__sprint_id_S1731,0.0
categorical__sprint_id_S174,0.0
categorical__sprint_id_S1740,0.0
categorical__sprint_id_S1742,0.0
categorical__sprint_id_S1743,0.0
categorical__sprint_id_S1744,0.0
categorical__sprint_id_S1745,0.0
categorical__sprint_id_S170,0.0
categorical__sprint_id_S17,0.0
categorical__sprint_id_S1693,0.0
categorical__sprint_id_S1659,0.0
categorical__sprint_id_S1629,0.0
categorical__sprint_id_S1636,0.0
categorical__sprint_id_S164,0.0
categorical__sprint_id_S1643,0.0
categorical__sprint_id_S1650,0.0
categorical__sprint_id_S1655,0.0
categorical__sprint_id_S1656,0.0
categorical__sprint_id_S1657,0.0
categorical__sprint_id_S1662,0.0
categorical__sprint_id_S1685,0.0
categorical__sprint_id_S1668,0.0
categorical__sprint_id_S1669,0.0
categorical__sprint_id_S167,0.0
categorical__sprint_id_S1673,0.0
categorical__sprint_id_S1677,0.0
categorical__sprint_id_S1678,0.0
categorical__sprint_id_S1679,0.0
categorical__sprint_id_S168,0.0
categorical__sprint_id_S1946,0.0
categorical__sprint_id_S195,0.0
categorical__sprint_id_S196,0.0
categorical__sprint_id_S2174,0.0
categorical__sprint_id_S2148,0.0
categorical__sprint_id_S2149,0.0
categorical__sprint_id_S215,0.0
categorical__sprint_id_S2153,0.0
categorical__sprint_id_S2155,0.0
categorical__sprint_id_S2156,0.0
categorical__sprint_id_S2157,0.0
categorical__sprint_id_S2158,0.0
categorical__sprint_id_S2159,0.0
categorical__sprint_id_S2161,0.0
categorical__sprint_id_S2163,0.0
categorical__sprint_id_S2164,0.0
categorical__sprint_id_S2165,0.0
categorical__sprint_id_S2166,0.0
categorical__sprint_id_S2167,0.0
categorical__sprint_id_S2168,0.0
categorical__sprint_id_S2169,0.0
categorical__sprint_id_S2170,0.0
categorical__sprint_id_S2172,0.0
categorical__sprint_id_S2146,0.0
categorical__sprint_id_S214,0.0
categorical__sprint_id_S2139,0.0
categorical__sprint_id_S2121,0.0
categorical__sprint_id_S2109,0.0
categorical__sprint_id_S211,0.0
categorical__sprint_id_S2111,0.0
categorical__sprint_id_S2112,0.0
categorical__sprint_id_S2115,0.0
categorical__sprint_id_S2116,0.0
categorical__sprint_id_S2119,0.0
categorical__sprint_id_S212,0.0
categorical__sprint_id_S2122,0.0
categorical__sprint_id_S2137,0.0
categorical__sprint_id_S2123,0.0
categorical__sprint_id_S2124,0.0
categorical__sprint_id_S2125,0.0
categorical__sprint_id_S2126,0.0
categorical__sprint_id_S2128,0.0
categorical__sprint_id_S2133,0.0
categorical__sprint_id_S2134,0.0
categorical__sprint_id_S2136,0.0
categorical__sprint_id_S2173,0.0
categorical__sprint_id_S2175,0.0
categorical__sprint_id_S210,0.0
categorical__sprint_id_S2176,0.0
categorical__sprint_id_S2199,0.0
categorical__sprint_id_S22,0.0
categorical__sprint_id_S220,0.0
categorical__sprint_id_S2201,0.0
categorical__sprint_id_S2202,0.0
categorical__sprint_id_S2203,0.0
categorical__sprint_id_S2204,0.0
categorical__sprint_id_S2205,0.0
categorical__sprint_id_S2207,0.0
categorical__sprint_id_S2208,0.0
categorical__sprint_id_S2209,0.0
categorical__sprint_id_S221,0.0
categorical__sprint_id_S2211,0.0
categorical__sprint_id_S2213,0.0
categorical__sprint_id_S2216,0.0
categorical__sprint_id_S2218,0.0
categorical__sprint_id_S222,0.0
categorical__sprint_id_S2228,0.0
categorical__sprint_id_S223,0.0
categorical__sprint_id_S2198,0.0
categorical__sprint_id_S2197,0.0
categorical__sprint_id_S2196,0.0
categorical__sprint_id_S2184,0.0
categorical__sprint_id_S2177,0.0
categorical__sprint_id_S2178,0.0
categorical__sprint_id_S2179,0.0
categorical__sprint_id_S218,0.0
categorical__sprint_id_S2180,0.0
categorical__sprint_id_S2181,0.0
categorical__sprint_id_S2182,0.0
categorical__sprint_id_S2183,0.0
categorical__sprint_id_S2185,0.0
categorical__sprint_id_S2195,0.0
categorical__sprint_id_S2186,0.0
categorical__sprint_id_S2188,0.0
categorical__sprint_id_S219,0.0
categorical__sprint_id_S2190,0.0
categorical__sprint_id_S2191,0.0
categorical__sprint_id_S2192,0.0
categorical__sprint_id_S2193,0.0
categorical__sprint_id_S2194,0.0
categorical__sprint_id_S2101,0.0
categorical__sprint_id_S21,0.0
categorical__sprint_id_S1963,0.0
categorical__sprint_id_S203,0.0
categorical__sprint_id_S1995,0.0
categorical__sprint_id_S1997,0.0
categorical__sprint_id_S1998,0.0
categorical__sprint_id_S2,0.0
categorical__sprint_id_S20,0.0
categorical__sprint_id_S200,0.0
categorical__sprint_id_S2005,0.0
categorical__sprint_id_S2008,0.0
categorical__sprint_id_S2012,0.0
categorical__sprint_id_S2013,0.0
categorical__sprint_id_S2015,0.0
categorical__sprint_id_S2018,0.0
categorical__sprint_id_S2019,0.0
categorical__sprint_id_S202,0.0
categorical__sprint_id_S2021,0.0
categorical__sprint_id_S2022,0.0
categorical__sprint_id_S2024,0.0
categorical__sprint_id_S2025,0.0
categorical__sprint_id_S2027,0.0
categorical__sprint_id_S1993,0.0
categorical__sprint_id_S1992,0.0
categorical__sprint_id_S1990,0.0
categorical__sprint_id_S1976,0.0
categorical__sprint_id_S1964,0.0
categorical__sprint_id_S1965,0.0
categorical__sprint_id_S1966,0.0
categorical__sprint_id_S1967,0.0
categorical__sprint_id_S1968,0.0
categorical__sprint_id_S1969,0.0
categorical__sprint_id_S1973,0.0
categorical__sprint_id_S1974,0.0
categorical__sprint_id_S1977,0.0
categorical__sprint_id_S1987,0.0
categorical__sprint_id_S1978,0.0
categorical__sprint_id_S1979,0.0
categorical__sprint_id_S198,0.0
categorical__sprint_id_S1980,0.0
categorical__sprint_id_S1982,0.0
categorical__sprint_id_S1983,0.0
categorical__sprint_id_S1985,0.0
categorical__sprint_id_S1986,0.0
categorical__sprint_id_S2029,0.0
categorical__sprint_id_S2031,0.0
categorical__sprint_id_S2099,0.0
categorical__sprint_id_S2033,0.0
categorical__sprint_id_S2073,0.0
categorical__sprint_id_S2074,0.0
categorical__sprint_id_S2077,0.0
categorical__sprint_id_S2078,0.0
categorical__sprint_id_S2079,0.0
categorical__sprint_id_S208,0.0
categorical__sprint_id_S2080,0.0
categorical__sprint_id_S2083,0.0
categorical__sprint_id_S2084,0.0
categorical__sprint_id_S2085,0.0
categorical__sprint_id_S2086,0.0
categorical__sprint_id_S2088,0.0
categorical__sprint_id_S2089,0.0
categorical__sprint_id_S209,0.0
categorical__sprint_id_S2090,0.0
categorical__sprint_id_S2091,0.0
categorical__sprint_id_S2095,0.0
categorical__sprint_id_S2097,0.0
categorical__sprint_id_S2098,0.0
categorical__sprint_id_S2072,0.0
categorical__sprint_id_S2071,0.0
categorical__sprint_id_S207,0.0
categorical__sprint_id_S2051,0.0
categorical__sprint_id_S2036,0.0
categorical__sprint_id_S2038,0.0
categorical__sprint_id_S2039,0.0
categorical__sprint_id_S204,0.0
categorical__sprint_id_S2043,0.0
categorical__sprint_id_S2046,0.0
categorical__sprint_id_S2048,0.0
categorical__sprint_id_S205,0.0
categorical__sprint_id_S2052,0.0
categorical__sprint_id_S2069,0.0
categorical__sprint_id_S2054,0.0
categorical__sprint_id_S2055,0.0
categorical__sprint_id_S2056,0.0
categorical__sprint_id_S2057,0.0
categorical__sprint_id_S2059,0.0
categorical__sprint_id_S206,0.0
categorical__sprint_id_S2062,0.0
categorical__sprint_id_S2066,0.0
categorical__sprint_id_S1574,0.0
categorical__sprint_id_S1572,0.0
categorical__sprint_id_S3211,0.0
categorical__sprint_id_S1155,0.0
categorical__sprint_id_S1157,0.0
categorical__sprint_id_S1159,0.0
categorical__sprint_id_S116,0.0
categorical__sprint_id_S1160,0.0
categorical__sprint_id_S1161,0.0
categorical__sprint_id_S1163,0.0
categorical__sprint_id_S1164,0.0
categorical__sprint_id_S1165,0.0
categorical__sprint_id_S1166,0.0
categorical__sprint_id_S1169,0.0
categorical__sprint_id_S117,0.0
categorical__sprint_id_S1171,0.0
categorical__sprint_id_S1174,0.0
categorical__sprint_id_S1176,0.0
categorical__sprint_id_S1178,0.0
categorical__sprint_id_S1179,0.0
categorical__sprint_id_S118,0.0
categorical__sprint_id_S1180,0.0
categorical__sprint_id_S1181,0.0
categorical__sprint_id_S1156,0.0
categorical__sprint_id_S1154,0.0
categorical__sprint_id_S1571,0.0
categorical__sprint_id_S1153,0.0
categorical__sprint_id_S1128,0.0
categorical__sprint_id_S1129,0.0
categorical__sprint_id_S113,0.0
categorical__sprint_id_S1130,0.0
categorical__sprint_id_S1131,0.0
categorical__sprint_id_S1132,0.0
categorical__sprint_id_S1133,0.0
categorical__sprint_id_S1135,0.0
categorical__sprint_id_S1136,0.0
categorical__sprint_id_S1141,0.0
categorical__sprint_id_S1143,0.0
categorical__sprint_id_S1144,0.0
categorical__sprint_id_S1145,0.0
categorical__sprint_id_S1146,0.0
categorical__sprint_id_S1147,0.0
categorical__sprint_id_S1149,0.0
categorical__sprint_id_S1150,0.0
categorical__sprint_id_S1151,0.0
categorical__sprint_id_S1152,0.0
categorical__sprint_id_S1184,0.0
categorical__sprint_id_S1185,0.0
categorical__sprint_id_S1188,0.0
categorical__sprint_id_S1192,0.0
categorical__sprint_id_S1235,0.0
categorical__sprint_id_S1238,0.0
categorical__sprint_id_S1239,0.0
categorical__sprint_id_S1240,0.0
categorical__sprint_id_S1243,0.0
categorical__sprint_id_S1244,0.0
categorical__sprint_id_S1245,0.0
categorical__sprint_id_S1246,0.0
categorical__sprint_id_S1248,0.0
categorical__sprint_id_S1254,0.0
categorical__sprint_id_S1259,0.0
categorical__sprint_id_S1261,0.0
categorical__sprint_id_S1262,0.0
categorical__sprint_id_S1267,0.0
categorical__sprint_id_S1269,0.0
categorical__sprint_id_S127,0.0
categorical__sprint_id_S1272,0.0
categorical__sprint_id_S1278,0.0
categorical__sprint_id_S128,0.0
categorical__sprint_id_S1234,0.0
categorical__sprint_id_S1233,0.0
categorical__sprint_id_S1232,0.0
categorical__sprint_id_S1214,0.0
categorical__sprint_id_S1194,0.0
categorical__sprint_id_S1195,0.0
categorical__sprint_id_S12,0.0
categorical__sprint_id_S120,0.0
categorical__sprint_id_S1200,0.0
categorical__sprint_id_S1204,0.0
categorical__sprint_id_S1206,0.0
categorical__sprint_id_S1212,0.0
categorical__sprint_id_S1217,0.0
categorical__sprint_id_S1230,0.0
categorical__sprint_id_S1218,0.0
categorical__sprint_id_S1219,0.0
categorical__sprint_id_S1220,0.0
categorical__sprint_id_S1221,0.0
categorical__sprint_id_S1223,0.0
categorical__sprint_id_S1224,0.0
categorical__sprint_id_S1227,0.0
categorical__sprint_id_S1228,0.0
categorical__sprint_id_S1125,0.0
categorical__sprint_id_S1123,0.0
categorical__sprint_id_S1122,0.0
categorical__sprint_id_S1060,0.0
categorical__sprint_id_S1037,0.0
categorical__sprint_id_S1039,0.0
categorical__sprint_id_S1040,0.0
categorical__sprint_id_S1042,0.0
categorical__sprint_id_S1043,0.0
categorical__sprint_id_S1044,0.0
categorical__sprint_id_S1045,0.0
categorical__sprint_id_S1047,0.0
categorical__sprint_id_S1048,0.0
categorical__sprint_id_S1049,0.0
categorical__sprint_id_S105,0.0
categorical__sprint_id_S1050,0.0
categorical__sprint_id_S1051,0.0
categorical__sprint_id_S1052,0.0
categorical__sprint_id_S1053,0.0
categorical__sprint_id_S1054,0.0
categorical__sprint_id_S1055,0.0
categorical__sprint_id_S1056,0.0
categorical__sprint_id_S1058,0.0
categorical__sprint_id_S1035,0.0
categorical__sprint_id_S1031,0.0
categorical__sprint_id_S1027,0.0
categorical__sprint_id_S1006,0.0
categorical__team_id_T14,0.0
categorical__team_id_T29,0.0
categorical__team_id_T8,0.0
categorical__sprint_id_S100,0.0
categorical__sprint_id_S1001,0.0
categorical__sprint_id_S1002,0.0
categorical__sprint_id_S1004,0.0
categorical__sprint_id_S1005,0.0
categorical__sprint_id_S1011,0.0
categorical__sprint_id_S1026,0.0
categorical__sprint_id_S1015,0.0
categorical__sprint_id_S1016,0.0
categorical__sprint_id_S1017,0.0
categorical__sprint_id_S1018,0.0
categorical__sprint_id_S102,0.0
categorical__sprint_id_S1020,0.0
categorical__sprint_id_S1023,0.0
categorical__sprint_id_S1024,0.0
categorical__sprint_id_S1059,0.0
categorical__sprint_id_S1061,0.0
categorical__sprint_id_S1120,0.0
categorical__sprint_id_S1062,0.0
categorical__sprint_id_S1091,0.0
categorical__sprint_id_S1092,0.0
categorical__sprint_id_S1095,0.0
categorical__sprint_id_S1096,0.0
categorical__sprint_id_S1099,0.0
categorical__sprint_id_S11,0.0
categorical__sprint_id_S1100,0.0
categorical__sprint_id_S1101,0.0
categorical__sprint_id_S1102,0.0
categorical__sprint_id_S1103,0.0
categorical__sprint_id_S1104,0.0
categorical__sprint_id_S1106,0.0
categorical__sprint_id_S1107,0.0
categorical__sprint_id_S1108,0.0
categorical__sprint_id_S1110,0.0
categorical__sprint_id_S1112,0.0
categorical__sprint_id_S1115,0.0
categorical__sprint_id_S1116,0.0
categorical__sprint_id_S1117,0.0
categorical__sprint_id_S1090,0.0
categorical__sprint_id_S109,0.0
categorical__sprint_id_S1089,0.0
categorical__sprint_id_S1075,0.0
categorical__sprint_id_S1063,0.0
categorical__sprint_id_S1065,0.0
categorical__sprint_id_S1067,0.0
categorical__sprint_id_S107,0.0
categorical__sprint_id_S1070,0.0
categorical__sprint_id_S1071,0.0
categorical__sprint_id_S1072,0.0
categorical__sprint_id_S1073,0.0
categorical__sprint_id_S1076,0.0
categorical__sprint_id_S1087,0.0
categorical__sprint_id_S1078,0.0
categorical__sprint_id_S1079,0.0
categorical__sprint_id_S108,0.0
categorical__sprint_id_S1080,0.0
categorical__sprint_id_S1082,0.0
categorical__sprint_id_S1083,0.0
categorical__sprint_id_S1085,0.0
categorical__sprint_id_S1086,0.0
categorical__sprint_id_S1280,0.0
categorical__sprint_id_S1281,0.0
categorical__sprint_id_S1282,0.0
categorical__sprint_id_S1477,0.0
categorical__sprint_id_S1453,0.0
categorical__sprint_id_S1454,0.0
categorical__sprint_id_S1457,0.0
categorical__sprint_id_S1458,0.0
categorical__sprint_id_S1459,0.0
categorical__sprint_id_S146,0.0
categorical__sprint_id_S1461,0.0
categorical__sprint_id_S1462,0.0
categorical__sprint_id_S1463,0.0
categorical__sprint_id_S1465,0.0
categorical__sprint_id_S1466,0.0
categorical__sprint_id_S1467,0.0
categorical__sprint_id_S1468,0.0
categorical__sprint_id_S1469,0.0
categorical__sprint_id_S147,0.0
categorical__sprint_id_S1470,0.0
categorical__sprint_id_S1471,0.0
categorical__sprint_id_S1472,0.0
categorical__sprint_id_S1473,0.0
categorical__sprint_id_S1452,0.0
categorical__sprint_id_S1451,0.0
categorical__sprint_id_S1450,0.0
categorical__sprint_id_S1435,0.0
categorical__sprint_id_S1425,0.0
categorical__sprint_id_S1426,0.0
categorical__sprint_id_S1427,0.0
categorical__sprint_id_S1428,0.0
categorical__sprint_id_S1429,0.0
categorical__sprint_id_S1430,0.0
categorical__sprint_id_S1431,0.0
categorical__sprint_id_S1432,0.0
categorical__sprint_id_S1436,0.0
categorical__sprint_id_S1449,0.0
categorical__sprint_id_S1438,0.0
categorical__sprint_id_S1439,0.0
categorical__sprint_id_S144,0.0
categorical__sprint_id_S1442,0.0
categorical__sprint_id_S1443,0.0
categorical__sprint_id_S1444,0.0
categorical__sprint_id_S1446,0.0
categorical__sprint_id_S1448,0.0
categorical__sprint_id_S1476,0.0
categorical__sprint_id_S1478,0.0
categorical__sprint_id_S1419,0.0
categorical__sprint_id_S148,0.0
categorical__sprint_id_S1531,0.0
categorical__sprint_id_S1532,0.0
categorical__sprint_id_S1533,0.0
categorical__sprint_id_S1539,0.0
categorical__sprint_id_S154,0.0
categorical__sprint_id_S1540,0.0
categorical__sprint_id_S1541,0.0
categorical__sprint_id_S1542,0.0
categorical__sprint_id_S1553,0.0
categorical__sprint_id_S1555,0.0
categorical__sprint_id_S1556,0.0
categorical__sprint_id_S1557,0.0
categorical__sprint_id_S1562,0.0
categorical__sprint_id_S1566,0.0
categorical__sprint_id_S1567,0.0
categorical__sprint_id_S1568,0.0
categorical__sprint_id_S1569,0.0
categorical__sprint_id_S157,0.0
categorical__sprint_id_S1570,0.0
categorical__sprint_id_S153,0.0
categorical__sprint_id_S1529,0.0
categorical__sprint_id_S1526,0.0
categorical__sprint_id_S15,0.0
categorical__sprint_id_S1480,0.0
categorical__sprint_id_S1482,0.0
categorical__sprint_id_S1484,0.0
categorical__sprint_id_S1493,0.0
categorical__sprint_id_S1496,0.0
categorical__sprint_id_S1497,0.0
categorical__sprint_id_S1498,0.0
categorical__sprint_id_S1499,0.0
categorical__sprint_id_S150,0.0
categorical__sprint_id_S1524,0.0
categorical__sprint_id_S1500,0.0
categorical__sprint_id_S1501,0.0
categorical__sprint_id_S1503,0.0
categorical__sprint_id_S1514,0.0
categorical__sprint_id_S1515,0.0
categorical__sprint_id_S1516,0.0
categorical__sprint_id_S1518,0.0
categorical__sprint_id_S152,0.0
categorical__sprint_id_S1421,0.0
categorical__sprint_id_S1418,0.0
categorical__sprint_id_S1286,0.0
categorical__sprint_id_S1348,0.0
categorical__sprint_id_S1326,0.0
categorical__sprint_id_S1327,0.0
categorical__sprint_id_S1329,0.0
categorical__sprint_id_S133,0.0
categorical__sprint_id_S1330,0.0
categorical__sprint_id_S1331,0.0
categorical__sprint_id_S1333,0.0
categorical__sprint_id_S1335,0.0
categorical__sprint_id_S1336,0.0
categorical__sprint_id_S1337,0.0
categorical__sprint_id_S1338,0.0
categorical__sprint_id_S134,0.0
categorical__sprint_id_S1340,0.0
categorical__sprint_id_S1341,0.0
categorical__sprint_id_S1342,0.0
categorical__sprint_id_S1343,0.0
categorical__sprint_id_S1344,0.0
categorical__sprint_id_S1345,0.0
categorical__sprint_id_S1346,0.0
categorical__sprint_id_S1325,0.0
categorical__sprint_id_S1324,0.0
categorical__sprint_id_S1323,0.0
categorical__sprint_id_S1308,0.0
categorical__sprint_id_S1289,0.0
categorical__sprint_id_S1291,0.0
categorical__sprint_id_S1292,0.0
categorical__sprint_id_S1293,0.0
categorical__sprint_id_S1294,0.0
categorical__sprint_id_S1296,0.0
categorical__sprint_id_S1301,0.0
categorical__sprint_id_S1305,0.0
categorical__sprint_id_S1310,0.0
categorical__sprint_id_S1322,0.0
categorical__sprint_id_S1311,0.0
categorical__sprint_id_S1312,0.0
categorical__sprint_id_S1314,0.0
categorical__sprint_id_S1315,0.0
categorical__sprint_id_S1318,0.0
categorical__sprint_id_S1319,0.0
categorical__sprint_id_S132,0.0
categorical__sprint_id_S1320,0.0
categorical__sprint_id_S1347,0.0
categorical__sprint_id_S1349,0.0
categorical__sprint_id_S1417,0.0
categorical__sprint_id_S1350,0.0
categorical__sprint_id_S1393,0.0
categorical__sprint_id_S1394,0.0
categorical__sprint_id_S1395,0.0
categorical__sprint_id_S1397,0.0
categorical__sprint_id_S14,0.0
categorical__sprint_id_S1400,0.0
categorical__sprint_id_S1401,0.0
categorical__sprint_id_S1403,0.0
categorical__sprint_id_S1404,0.0
categorical__sprint_id_S1405,0.0
categorical__sprint_id_S1406,0.0
categorical__sprint_id_S1407,0.0
categorical__sprint_id_S1408,0.0
categorical__sprint_id_S1409,0.0
categorical__sprint_id_S141,0.0
categorical__sprint_id_S1410,0.0
categorical__sprint_id_S1412,0.0
categorical__sprint_id_S1414,0.0
categorical__sprint_id_S1416,0.0
categorical__sprint_id_S1391,0.0
categorical__sprint_id_S1390,0.0
categorical__sprint_id_S1389,0.0
categorical__sprint_id_S1369,0.0
categorical__sprint_id_S1351,0.0
categorical__sprint_id_S1353,0.0
categorical__sprint_id_S1356,0.0
categorical__sprint_id_S136,0.0
categorical__sprint_id_S1360,0.0
categorical__sprint_id_S1364,0.0
categorical__sprint_id_S1365,0.0
categorical__sprint_id_S1368,0.0
categorical__sprint_id_S137,0.0
categorical__sprint_id_S1383,0.0
categorical__sprint_id_S1371,0.0
categorical__sprint_id_S1372,0.0
categorical__sprint_id_S1373,0.0
categorical__sprint_id_S1374,0.0
categorical__sprint_id_S1377,0.0
categorical__sprint_id_S1378,0.0
categorical__sprint_id_S1379,0.0
categorical__sprint_id_S138,0.0
categorical__sprint_id_S2234,0.0
categorical__sprint_id_S2235,0.0
categorical__sprint_id_S2236,0.0
categorical__sprint_id_S2927,0.0
categorical__sprint_id_S293,0.0
categorical__sprint_id_S2930,0.0
categorical__sprint_id_S2931,0.0
categorical__sprint_id_S2932,0.0
categorical__sprint_id_S2933,0.0
categorical__sprint_id_S2934,0.0
categorical__sprint_id_S2935,0.0
categorical__sprint_id_S2936,0.0
categorical__sprint_id_S2937,0.0
categorical__sprint_id_S2938,0.0
categorical__sprint_id_S2939,0.0
categorical__sprint_id_S294,0.0
categorical__sprint_id_S2941,0.0
categorical__sprint_id_S2942,0.0
categorical__sprint_id_S2943,0.0
categorical__sprint_id_S2944,0.0
categorical__sprint_id_S2946,0.0
categorical__sprint_id_S2948,0.0
categorical__sprint_id_S2951,0.0
categorical__sprint_id_S2928,0.0
categorical__sprint_id_S2926,0.0
categorical__sprint_id_S2238,0.0
categorical__sprint_id_S2925,0.0
categorical__sprint_id_S2905,0.0
categorical__sprint_id_S2906,0.0
categorical__sprint_id_S2909,0.0
categorical__sprint_id_S291,0.0
categorical__sprint_id_S2910,0.0
categorical__sprint_id_S2911,0.0
categorical__sprint_id_S2912,0.0
categorical__sprint_id_S2913,0.0
categorical__sprint_id_S2915,0.0
categorical__sprint_id_S2916,0.0
categorical__sprint_id_S2917,0.0
categorical__sprint_id_S2918,0.0
categorical__sprint_id_S2919,0.0
categorical__sprint_id_S292,0.0
categorical__sprint_id_S2920,0.0
categorical__sprint_id_S2921,0.0
categorical__sprint_id_S2922,0.0
categorical__sprint_id_S2923,0.0
categorical__sprint_id_S2924,0.0
categorical__sprint_id_S2952,0.0
categorical__sprint_id_S2953,0.0
categorical__sprint_id_S2954,0.0
categorical__sprint_id_S2955,0.0
categorical__sprint_id_S2986,0.0
categorical__sprint_id_S2988,0.0
categorical__sprint_id_S2989,0.0
categorical__sprint_id_S299,0.0
categorical__sprint_id_S2990,0.0
categorical__sprint_id_S2991,0.0
categorical__sprint_id_S2992,0.0
categorical__sprint_id_S2993,0.0
categorical__sprint_id_S2994,0.0
categorical__sprint_id_S2997,0.0
categorical__sprint_id_S2998,0.0
categorical__sprint_id_S30,0.0
categorical__sprint_id_S300,0.0
categorical__sprint_id_S3000,0.0
categorical__sprint_id_S3001,0.0
categorical__sprint_id_S3002,0.0
categorical__sprint_id_S3003,0.0
categorical__sprint_id_S3005,0.0
categorical__sprint_id_S3007,0.0
categorical__sprint_id_S2985,0.0
categorical__sprint_id_S2983,0.0
categorical__sprint_id_S2982,0.0
categorical__sprint_id_S2968,0.0
categorical__sprint_id_S2956,0.0
categorical__sprint_id_S2957,0.0
categorical__sprint_id_S2958,0.0
categorical__sprint_id_S2959,0.0
categorical__sprint_id_S2961,0.0
categorical__sprint_id_S2964,0.0
categorical__sprint_id_S2965,0.0
categorical__sprint_id_S2967,0.0
categorical__sprint_id_S2970,0.0
categorical__sprint_id_S2981,0.0
categorical__sprint_id_S2971,0.0
categorical__sprint_id_S2972,0.0
categorical__sprint_id_S2974,0.0
categorical__sprint_id_S2975,0.0
categorical__sprint_id_S2976,0.0
categorical__sprint_id_S2978,0.0
categorical__sprint_id_S298,0.0
categorical__sprint_id_S2980,0.0
categorical__sprint_id_S2904,0.0
categorical__sprint_id_S2903,0.0
categorical__sprint_id_S2900,0.0
categorical__sprint_id_S2841,0.0
categorical__sprint_id_S2818,0.0
categorical__sprint_id_S2819,0.0
categorical__sprint_id_S2820,0.0
categorical__sprint_id_S2821,0.0
categorical__sprint_id_S2822,0.0
categorical__sprint_id_S2823,0.0
categorical__sprint_id_S2826,0.0
categorical__sprint_id_S2827,0.0
categorical__sprint_id_S2828,0.0
categorical__sprint_id_S283,0.0
categorical__sprint_id_S2830,0.0
categorical__sprint_id_S2831,0.0
categorical__sprint_id_S2832,0.0
categorical__sprint_id_S2834,0.0
categorical__sprint_id_S2835,0.0
categorical__sprint_id_S2836,0.0
categorical__sprint_id_S2838,0.0
categorical__sprint_id_S2839,0.0
categorical__sprint_id_S284,0.0
categorical__sprint_id_S2817,0.0
categorical__sprint_id_S2816,0.0
categorical__sprint_id_S2814,0.0
categorical__sprint_id_S2800,0.0
categorical__sprint_id_S2794,0.0
categorical__sprint_id_S2795,0.0
categorical__sprint_id_S2796,0.0
categorical__sprint_id_S2797,0.0
categorical__sprint_id_S2798,0.0
categorical__sprint_id_S2799,0.0
categorical__sprint_id_S28,0.0
categorical__sprint_id_S280,0.0
categorical__sprint_id_S2801,0.0
categorical__sprint_id_S2812,0.0
categorical__sprint_id_S2802,0.0
categorical__sprint_id_S2803,0.0
categorical__sprint_id_S2805,0.0
categorical__sprint_id_S2806,0.0
categorical__sprint_id_S2807,0.0
